censusdate,month,day,year,treatment,scientificname,commonname,sex,hfl,wgt
2004-08-19,8,20,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,30
2004-08-19,8,20,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,29
2004-08-19,8,20,2004,exclosure,Chaetodipus intermedius,Rock pocket mouse,M,24,17
2004-08-19,8,20,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,23,17
2004-08-19,8,20,2004,exclosure,Chaetodipus intermedius,Rock pocket mouse,F,20,16
2004-08-19,8,20,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,28
2004-08-19,8,20,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,23,18
2004-08-19,8,20,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,15
2004-08-19,8,20,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,16
2004-08-19,8,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,15
2004-08-19,8,20,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,35,62
2004-08-19,8,20,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,37,51
2004-08-19,8,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,21,15
2004-08-19,8,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,23,15
2004-08-19,8,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,18
2004-08-19,8,20,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,52
2004-08-19,8,20,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,37,52
2004-08-19,8,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,16
2004-08-19,8,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,24,18
2004-08-19,8,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,18
2004-08-19,8,20,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,48
2004-08-19,8,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,17
2004-08-19,8,20,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,38,53
2004-08-19,8,20,2004,control,Onychomys torridus,Southern grasshopper mouse,F,20,23
2004-08-19,8,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,23,16
2004-08-19,8,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,15
2004-08-19,8,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,24,19
2004-08-19,8,20,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,48
2004-08-19,8,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,16
2004-08-19,8,20,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,44
2004-08-19,8,20,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,15
2004-08-19,8,20,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,30
2004-08-19,8,20,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,21,16
2004-08-19,8,20,2004,exclosure,Dipodomys merriami,Merriam's kangaroo rat,F,34,NA
2004-08-19,8,20,2004,exclosure,Onychomys torridus,Southern grasshopper mouse,M,21,29
2004-08-19,8,20,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,25
2004-08-19,8,20,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,30
2004-08-19,8,20,2004,exclosure,Onychomys torridus,Southern grasshopper mouse,M,21,28
2004-09-11,9,11,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,NA,NA,NA
2004-09-11,9,11,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,16
2004-09-11,9,11,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,28
2004-09-11,9,11,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,23,18
2004-09-11,9,11,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,47
2004-09-11,9,11,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,48
2004-09-11,9,11,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,23,18
2004-09-11,9,11,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,50
2004-09-11,9,11,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,23,18
2004-09-11,9,11,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,21,15
2004-09-11,9,11,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,23,16
2004-09-11,9,11,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,35
2004-09-11,9,11,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,37
2004-09-11,9,11,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,23,15
2004-09-11,9,11,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,23
2004-09-11,9,11,2004,removal,Chaetodipus penicillatus,Desert pocket mouse,M,21,19
2004-09-11,9,11,2004,removal,Chaetodipus penicillatus,Desert pocket mouse,M,23,20
2004-09-11,9,11,2004,removal,Onychomys torridus,Southern grasshopper mouse,M,19,15
2004-09-11,9,11,2004,removal,Chaetodipus penicillatus,Desert pocket mouse,F,22,15
2004-09-11,9,11,2004,removal,Chaetodipus baileyi,Bailey's pocket mouse,M,24,17
2004-09-11,9,11,2004,removal,Chaetodipus baileyi,Bailey's pocket mouse,NA,NA,NA
2004-09-11,9,12,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,16
2004-09-11,9,12,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,33
2004-09-11,9,12,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,32
2004-09-11,9,12,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,29
2004-09-11,9,12,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,23,19
2004-09-11,9,12,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,25
2004-09-11,9,12,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,23,16
2004-09-11,9,12,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,28
2004-09-11,9,12,2004,exclosure,Chaetodipus intermedius,Rock pocket mouse,F,22,16
2004-09-11,9,12,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,23,11
2004-09-11,9,12,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,16
2004-09-11,9,12,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,37,60
2004-09-11,9,12,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,39,55
2004-09-11,9,12,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,36,56
2004-09-11,9,12,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,16
2004-09-11,9,12,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,24,18
2004-09-11,9,12,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,24,19
2004-09-11,9,12,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,16
2004-09-11,9,12,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,20,16
2004-09-11,9,12,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,13
2004-09-11,9,12,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,45
2004-09-11,9,12,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,48
2004-09-11,9,12,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,16
2004-09-11,9,12,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,16
2004-09-11,9,12,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,27,35
2004-09-11,9,12,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,17
2004-09-11,9,12,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,19
2004-09-11,9,12,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,14
2004-09-11,9,12,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,21,NA
2004-09-11,9,12,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,26
2004-09-11,9,12,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,29
2004-09-11,9,12,2004,exclosure,Dipodomys merriami,Merriam's kangaroo rat,F,36,49
2004-10-16,10,16,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,21,15
2004-10-16,10,16,2004,exclosure,Onychomys torridus,Southern grasshopper mouse,F,20,26
2004-10-16,10,16,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,18
2004-10-16,10,16,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,15
2004-10-16,10,16,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,21,14
2004-10-16,10,16,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,18
2004-10-16,10,16,2004,exclosure,Onychomys torridus,Southern grasshopper mouse,M,19,25
2004-10-16,10,16,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,48
2004-10-16,10,16,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,19
2004-10-16,10,16,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,49
2004-10-16,10,16,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,15
2004-10-16,10,16,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,25,21
2004-10-16,10,16,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,25,30
2004-10-16,10,16,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,M,25,21
2004-10-16,10,16,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,25,29
2004-10-16,10,16,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,26
2004-10-16,10,16,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,44
2004-10-16,10,16,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,17
2004-10-16,10,16,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,44
2004-10-16,10,16,2004,removal,Chaetodipus baileyi,Bailey's pocket mouse,F,25,23
2004-10-16,10,16,2004,removal,Chaetodipus baileyi,Bailey's pocket mouse,M,26,39
2004-10-16,10,16,2004,removal,Chaetodipus baileyi,Bailey's pocket mouse,M,25,30
2004-10-16,10,16,2004,removal,Chaetodipus penicillatus,Desert pocket mouse,M,20,15
2004-10-16,10,16,2004,removal,Chaetodipus baileyi,Bailey's pocket mouse,M,26,29
2004-10-16,10,16,2004,removal,Chaetodipus penicillatus,Desert pocket mouse,F,21,16
2004-10-16,10,17,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,23,16
2004-10-16,10,17,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,23,15
2004-10-16,10,17,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,14
2004-10-16,10,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,28
2004-10-16,10,17,2004,exclosure,Onychomys torridus,Southern grasshopper mouse,F,17,10
2004-10-16,10,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,28
2004-10-16,10,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,34
2004-10-16,10,17,2004,exclosure,Onychomys torridus,Southern grasshopper mouse,M,20,27
2004-10-16,10,17,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,17
2004-10-16,10,17,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,23,19
2004-10-16,10,17,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,16
2004-10-16,10,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,29
2004-10-16,10,17,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,36,57
2004-10-16,10,17,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,37,55
2004-10-16,10,17,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,16
2004-10-16,10,17,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,21,15
2004-10-16,10,17,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,37,54
2004-10-16,10,17,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,17
2004-10-16,10,17,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,16
2004-10-16,10,17,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,38,55
2004-10-16,10,17,2004,exclosure,Dipodomys ordii,Ord's kangaroo rat,M,35,56
2004-10-16,10,17,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,18
2004-10-16,10,17,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,21,16
2004-10-16,10,17,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,23,17
2004-10-16,10,17,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,25,24
2004-10-16,10,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,54
2004-10-16,10,17,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,26,33
2004-10-16,10,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,56
2004-10-16,10,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,35
2004-10-16,10,17,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,21,16
2004-10-16,10,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,45
2004-10-16,10,17,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,20,16
2004-10-16,10,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,51
2004-10-16,10,17,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,21,16
2004-10-16,10,17,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,50
2004-10-16,10,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,36
2004-10-16,10,17,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,28
2004-10-16,10,17,2004,exclosure,Dipodomys merriami,Merriam's kangaroo rat,F,34,47
2004-10-16,10,17,2004,removal,Onychomys torridus,Southern grasshopper mouse,M,21,26
2004-10-16,10,17,2004,removal,Chaetodipus penicillatus,Desert pocket mouse,F,20,13
2004-11-13,11,13,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,16
2004-11-13,11,13,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,26
2004-11-13,11,13,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,44
2004-11-13,11,13,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,47
2004-11-13,11,13,2004,removal,Onychomys torridus,Southern grasshopper mouse,M,20,30
2004-11-13,11,13,2004,removal,Chaetodipus penicillatus,Desert pocket mouse,F,21,15
2004-11-13,11,13,2004,removal,Chaetodipus baileyi,Bailey's pocket mouse,M,26,37
2004-11-13,11,13,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,16
2004-11-13,11,13,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,20,14
2004-11-13,11,13,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,23
2004-11-13,11,13,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,21,14
2004-11-13,11,13,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,25,23
2004-11-13,11,13,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,25,25
2004-11-13,11,13,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,48
2004-11-13,11,13,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,52
2004-11-13,11,13,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,25,22
2004-11-13,11,13,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,25,29
2004-11-13,11,13,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,25,28
2004-12-11,12,11,2004,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,20,14
2004-12-11,12,11,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,25,15
2004-12-11,12,11,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,50
2004-12-11,12,11,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,46
2004-12-11,12,11,2004,control,Chaetodipus penicillatus,Desert pocket mouse,F,25,24
2004-12-11,12,11,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,25,25
2004-12-11,12,11,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,46
2004-12-11,12,11,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,26,30
2004-12-11,12,11,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,25,28
2004-12-11,12,11,2004,exclosure,Perognathus flavus,Silky pocket mouse,M,12,7
2004-12-11,12,11,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,44
2004-12-11,12,11,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,27
2004-12-11,12,11,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,20
2004-12-11,12,11,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,25
2004-12-11,12,11,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,46
2004-12-11,12,11,2004,removal,Chaetodipus baileyi,Bailey's pocket mouse,M,24,23
2004-12-11,12,12,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,27
2004-12-11,12,12,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,40
2004-12-11,12,12,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,35
2004-12-11,12,12,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,38
2004-12-11,12,12,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,25
2004-12-11,12,12,2004,control,Onychomys torridus,Southern grasshopper mouse,M,19,22
2004-12-11,12,12,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,15
2004-12-11,12,12,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,37,58
2004-12-11,12,12,2004,control,Dipodomys ordii,Ord's kangaroo rat,M,36,55
2004-12-11,12,12,2004,control,Dipodomys ordii,Ord's kangaroo rat,F,37,51
2004-12-11,12,12,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,38
2004-12-11,12,12,2004,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,16
2004-12-11,12,12,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,39,52
2004-12-11,12,12,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,47
2004-12-11,12,12,2004,control,Chaetodipus baileyi,Bailey's pocket mouse,F,26,31
2004-12-11,12,12,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,26
2004-12-11,12,12,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,45
2004-12-11,12,12,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,25
2004-12-11,12,12,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,48
2004-12-11,12,12,2004,control,Onychomys torridus,Southern grasshopper mouse,M,20,23
2004-12-11,12,12,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,44
2004-12-11,12,12,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,49
2004-12-11,12,12,2004,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,38
2004-12-11,12,12,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,31
2004-12-11,12,12,2004,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,26
2004-12-11,12,12,2004,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,42
2004-12-11,12,12,2004,removal,Perognathus flavus,Silky pocket mouse,M,13,9
2004-12-11,12,12,2004,removal,Perognathus flavus,Silky pocket mouse,M,14,9
2004-12-11,12,12,2004,removal,Perognathus flavus,Silky pocket mouse,M,15,9
2005-01-15,1,15,2005,control,Chaetodipus baileyi,Bailey's pocket mouse,F,25,30
2005-01-15,1,15,2005,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,51
2005-01-15,1,15,2005,control,Chaetodipus penicillatus,Desert pocket mouse,F,26,22
2005-01-15,1,15,2005,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,52
2005-01-15,1,15,2005,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,49
2005-01-15,1,15,2005,control,Chaetodipus baileyi,Bailey's pocket mouse,F,25,25
2005-01-15,1,15,2005,control,Chaetodipus baileyi,Bailey's pocket mouse,F,25,27
2005-01-15,1,15,2005,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,24
2005-01-15,1,15,2005,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,23,22
2005-01-15,1,15,2005,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,28
2005-01-15,1,15,2005,exclosure,Onychomys torridus,Southern grasshopper mouse,F,20,24
2005-01-15,1,15,2005,exclosure,Onychomys torridus,Southern grasshopper mouse,M,20,26
2005-01-15,1,15,2005,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,47
2005-01-15,1,15,2005,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,20
2005-01-15,1,15,2005,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,25
2005-01-15,1,16,2005,exclosure,Perognathus flavus,Silky pocket mouse,F,15,7
2005-01-15,1,16,2005,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,28,44
2005-01-15,1,16,2005,exclosure,Peromyscus eremicus,Cactus mouse,F,20,22
2005-01-15,1,16,2005,exclosure,Peromyscus eremicus,Cactus mouse,M,15,21
2005-01-15,1,16,2005,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,39
2005-01-15,1,16,2005,control,Dipodomys ordii,Ord's kangaroo rat,F,36,52
2005-01-15,1,16,2005,control,Chaetodipus penicillatus,Desert pocket mouse,M,23,15
2005-01-15,1,16,2005,control,Dipodomys ordii,Ord's kangaroo rat,M,35,48
2005-01-15,1,16,2005,control,Dipodomys ordii,Ord's kangaroo rat,M,40,45
2005-01-15,1,16,2005,control,Onychomys torridus,Southern grasshopper mouse,M,20,26
2005-01-15,1,16,2005,control,Dipodomys ordii,Ord's kangaroo rat,F,34,48
2005-01-15,1,16,2005,control,Dipodomys ordii,Ord's kangaroo rat,M,37,60
2005-01-15,1,16,2005,control,Dipodomys ordii,Ord's kangaroo rat,F,35,55
2005-01-15,1,16,2005,control,Dipodomys ordii,Ord's kangaroo rat,M,37,49
2005-01-15,1,16,2005,control,Dipodomys ordii,Ord's kangaroo rat,M,38,54
2005-01-15,1,16,2005,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,46
2005-01-15,1,16,2005,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,48
2005-01-15,1,16,2005,control,Chaetodipus baileyi,Bailey's pocket mouse,F,26,32
2005-01-15,1,16,2005,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,48
2005-01-15,1,16,2005,control,Dipodomys merriami,Merriam's kangaroo rat,F,33,32
2005-01-15,1,16,2005,exclosure,Onychomys torridus,Southern grasshopper mouse,F,20,25
2005-01-15,1,16,2005,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,26
2005-01-15,1,16,2005,exclosure,Onychomys torridus,Southern grasshopper mouse,M,20,25
2005-01-15,1,16,2005,removal,Perognathus flavus,Silky pocket mouse,M,15,10
